"ID","pertes_totales"
14983,631999.7644
14984,519593.8778
14985,422181.1197
14986,361913.6522
14987,243263.077
14988,219292.3335
14989,-521592.125
14990,-599437.4854
14991,-374486.7274
14992,295822.5734
14993,442181.2662
14994,605361.1851
14995,631519.5703
14996,550785.6742
14997,467670.078
14998,105363.3007
14999,70698.0309
15000,72550.7132
15001,705041.6561
15002,713568.256
15003,692937.4135
15004,857865.7204
15005,997761.1777
15006,759974.7036
15007,1108726.011
15008,1002630.2217
15009,864148.1719
15010,731011.9845
15011,797326.1464
15012,440340.7083
15013,561346.7355
15014,504564.4267
15015,546464.4352
15016,502145.8424
15017,652801.6104
15018,885027.2036
15019,996192.5438
15020,944278.9121
15021,844003.2151
15022,709984.4193
15023,724873.408
15024,1126889.0864
15025,-906868.2037
15026,760851.2825
15027,1322141.2518
15028,2448556.9902
15029,1433041.6893
15030,1587612.7825
15031,1951328.9089
15032,1412108.1805
15033,889633.1828
15034,-2852493.3459
15035,17742.5965
15036,1192077.0174
15037,855616.9128
15038,60704.9423
15039,-1513637.7453
15040,1143869.7636
15041,741439.8828
15042,1453586.9165
15043,1772819.9778
15044,1258870.0685
15045,1177240.2951
15046,-4054037.4047
15047,1296715.8835
15048,901590.9651
15049,-73220.8722
15050,-456372.143
15051,400591.5145
15052,505568.1713
15053,941191.0864
15054,1203556.7565
15055,1383810.2858
15056,992570.234
15057,1024986.5701
15058,784386.7137
15059,398918.4482
15060,201344.0621
15061,435773.5275
15062,494907.5789
15063,476934.4285
15064,489421.3352
15065,713252.0534
15066,1088900.5083
15067,1359938.2241
15068,1125267.3212
15069,972150.8627
15070,701647.154
15071,516342.7149
15072,374612.3918
15073,290163.2645
15074,304600.4733
15075,265505.6189
15076,382506.9867
15077,848590.0617
15078,875419.5819
15079,882674.0262
15080,735810.3898
15081,752547.2953
15082,879682.7712
15083,1025459.1267
15084,960882.8018
15085,2234690.0157
15086,2129645.0568
15087,1965880.8997
15088,1942583.4927
15089,764922.6996
15090,988839.4018
15091,795394.8318
15092,727654.1441
15093,671742.7126
15094,569597.2507
15095,387946.9537
15096,260655.5469
15097,771234.4853
15098,819034.0471
15099,912789.3636
15100,1033122.7837
15101,934225.1833
15102,1769620.7745
15103,1910679.6552
15104,1447424.7403
15105,1295398.4911
15106,790697.0887
15107,721525.2966
15108,868789.3245
15109,1034642.7009
15110,1030604.2246
15111,1112643.8481
15112,1288595.5476
15113,1646252.3194
15114,2244605.1621
15115,2085295.3702
15116,1853045.3887
15117,2053165.5382
15118,1474031.7015
15119,1149422.6804
15120,1055381.2214
15121,1071935.3178
15122,781434.7862
15123,988897.7144
15124,1645142.909
15125,2362623.7986
15126,2302059.4632
15127,2274751.7158
15128,2463770.2198
15129,1544381.898
15130,1419295.0835
15131,1009017.3469
15132,872727.2657
15133,1105159.7163
15134,1234912.6367
15135,1615046.8021
15136,1715782.9853
15137,1453203.1428
15138,2422074.2498
15139,2687251.2447
15140,2297804.4187
15141,2339161.9676
15142,1734377.2403
15143,1304563.7852
15144,769826.4449
15145,237251.8446
15146,197098.2434
15147,69.3232
15148,-682440.0417
15149,503770.2258
15150,589710.2517
15151,618501.23
15152,531255.6152
15153,509978.5414
15154,396033.299
15155,149016.2778
15156,-152538.6435
15157,258181.8204
15158,196009.0193
15159,290293.8756
15160,360255.2475
15161,474551.7208
15162,-215559.2956
15163,680531.4538
15164,-311472.6776
15165,-616570.8803
15166,542177.853
15167,308772.5044
15168,229304.8486
15169,136242.8753
15170,150607.7759
15171,125039.7601
15172,214627.6499
15173,247180.1353
15174,318664.8285
15175,301623.0614
15176,190850.6966
15177,188198.5675
15178,177993.2168
15179,102258.2964
15180,74857.6919
15181,70548.4613
15182,73205.5567
15183,87555.4864
15184,124472.1187
15185,146835.6944
15186,188392.1255
15187,198676.5747
15188,157436.4008
15189,159189.4033
15190,168321.8292
15191,162918.8592
15192,94943.7832
15193,696269.9042
15194,676624.1189
15195,472231.6504
15196,918597.2627
15197,1185454.3598
15198,1068283.7356
15199,1448515.7565
15200,1215312.9107
15201,770482.7169
15202,928794.9208
15203,627225.6391
15204,839632.6835
15205,590619.4341
15206,617213.0658
15207,739375.0789
15208,780565.4381
15209,974921.3942
15210,956721.6123
15211,1256979.4521
15212,1165405.2976
15213,1197345.2645
15214,989975.5267
15215,798887.7119
15216,692515.6208
15217,1040167.1628
15218,1131319.4517
15219,811642.3717
15220,754873.1433
15221,1749010.5141
15222,1447712.3482
15223,1483824.3103
15224,1018857.8624
15225,979294.8773
15226,851444.5638
15227,607155.2318
15228,706845.57
15229,525406.835
15230,564262.8894
15231,460404.0284
15232,795255.3447
15233,1350286.849
15234,1277305.5863
15235,918759.8221
15236,1068945.1376
15237,1951237.4134
15238,667831.634
15239,732000.2836
15240,675946.6114
15241,255198.9643
15242,210796.5293
15243,379970.993
15244,404634.455
15245,614404.0427
15246,791837.5363
15247,833421.1532
15248,608292.1518
15249,644666.6548
15250,486956.0359
15251,311228.3264
15252,232738.5158
15253,214757.5638
15254,219268.0125
15255,263168.1818
15256,318621.0495
15257,494909.5334
15258,705226.5834
15259,763733.4311
15260,657495.9804
15261,707694.1954
15262,452336.2588
15263,310581.9738
15264,257820.4847
15265,417900.1594
15266,427270.2212
15267,435701.5637
15268,976510.5402
15269,1450813.0618
15270,814751.1
15271,949559.4749
15272,812878.2107
15273,399915.5256
15274,154083.9838
15275,115900.8096
15276,76421.2183
15277,-2133845.321
15278,-2923682.0155
15279,-685073.6096
15280,-1009320.5561
15281,-549421.7073
15282,627696.3301
15283,723040.1945
15284,745630.1174
15285,739748.3974
15286,607210.8449
15287,480563.0699
15288,1103152.8388
15289,230632.0085
15290,215959.421
15291,232564.5626
15292,256763.883
15293,346178.4271
15294,515862.1575
15295,424370.6321
15296,217381.0593
15297,271412.6066
15298,270587.781
15299,190669.5555
15300,153314.5626
15301,216842.6538
15302,218508.5903
15303,205212.3846
15304,197530.0741
15305,258504.128
15306,393506.1578
15307,385059.027
15308,356593.3513
15309,308465.8519
15310,240832.295
15311,204102.5899
15312,208699.2033
15313,521645.3991
15314,156900.5505
15315,584718.0919
15316,1226743.8354
15317,33531.3946
15318,534471.348
15319,1485188.6467
15320,1528878.6069
15321,1110162.3627
15322,1012363.4282
15323,869053.9557
15324,557026.2157
15325,518099.3606
15326,471272.8439
15327,581253.3724
15328,932545.1017
15329,1983930.6511
15330,2671357.8804
15331,2673582.5774
15332,2059676.0085
15333,2259700.4913
15334,1706812.5699
15335,1195724.1825
15336,1255336.6124
15337,71960.0875
15338,287200.2645
15339,442072.1791
15340,385986.1243
15341,1925469.3978
15342,849974.5944
15343,977464.3646
15344,1212565.2318
15345,1105695.729
15346,844799.9646
15347,553846.9889
15348,1027356.1423
15349,859438.5263
15350,1075918.6345
15351,1755108.9498
15352,534269.1857
15353,42900.0104
15354,-114436.7115
15355,-12381.6691
15356,354193.3347
15357,393692.0916
15358,344367.5208
15359,120507.7137
15360,63144.7307
15361,336704.2705
15362,346319.739
15363,289468.1466
15364,502007.5023
15365,687816.2894
15366,793945.5998
15367,850657.6561
15368,271357.3916
15369,-1106612.0693
15370,-4461435.536
15371,-3357187.776
15372,-3094498.847
15373,-2990903.805
15374,236032.5788
15375,240724.7471
15376,-205564.9769
15377,221790.9405
15378,443774.7656
15379,705214.585
15380,741925.9634
15381,722734.8224
15382,590660.5693
15383,466265.593
15384,332706.9102
15385,523689.2923
15386,-396940.6
15387,571035.7721
15388,641608.3024
15389,1075622.6488
15390,1513267.6915
15391,1582912.8701
15392,1127706.902
15393,1161235.3812
15394,787189.1259
15395,484766.2057
15396,529445.3597
15397,641611.0248
15398,691399.7857
15399,557795.049
15400,512725.9278
15401,785742.0774
15402,1200551.9614
15403,1432510.4724
15404,1220520.9854
15405,989427.3555
15406,718709.7597
15407,556837.0818
15408,508786.703
15409,637434.6451
15410,229586.3116
15411,243365.7898
15412,449322.6862
15413,556023.884
15414,416173.3407
15415,656046.5676
15416,853208.8109
15417,1745568.3981
15418,1324946.5396
15419,1008815.3782
15420,707378.222
15421,113684.6552
15422,176001.0878
15423,468913.6436
15424,508418.6633
15425,332241.8012
15426,418864.3204
15427,418348.0934
15428,393357.4856
15429,166052.5905
15430,-51093.1304
15431,13599.8136
15432,158401.9445
15433,699432.5108
15434,681943.2042
15435,931285.2567
15436,1186784.1527
15437,1551441.9741
15438,2195567.5103
15439,2066347.4149
15440,1495340.346
15441,1292135.2276
15442,640076.7327
15443,7255554.4269
15444,-463174.6076
15445,-529467.2651
15446,-455521.693
15447,-248317.1371
15448,-340828.4408
15449,253095.1522
15450,216678.4389
15451,6705485.6264
15452,5456842.5756
15453,2932618.9108
15454,2633383.6798
15455,872156.9695
15456,637994.2908
15457,563769.5955
15458,499355.2724
15459,514539.5714
15460,907166.1763
15461,1139672.9522
15462,1344421.203
15463,1339585.0594
15464,1139276.485
15465,959457.1493
15466,660879.7284
15467,200640.4494
15468,64124.9947
15469,-64935.0414
15470,195217.8315
15471,475329.2232
15472,596970.8326
15473,849665.9865
15474,1317002.567
15475,1203617.235
15476,990229.6819
15477,1130276.3759
15478,760298.4646
15479,586414.8967
15480,870525.7293
15481,-214969.7569
15482,-680230.7001
15483,-222011.9331
15484,840350.2863
15485,1218605.6841
15486,1372506.0407
15487,2028563.7739
15488,1217229.273
15489,1045400.077
15490,870078.4378
15491,537191.5309
15492,442457.4572
15493,472226.4828
15494,419134.5725
15495,419499.2872
15496,402467.43
15497,769117.5192
15498,653327.0471
15499,651608.4925
15500,510585.9733
15501,527035.9922
15502,1098300.8118
15503,550057.28
15504,789519.9107
15505,1120023.165
15506,1053521.7918
15507,1477471.7322
15508,2660090.0833
15509,2994337.3104
15510,2197972.3808
15511,2386766.178
15512,1806037.9806
15513,1721290.0211
15514,1320255.5954
15515,880955.841
15516,882966.9397
15517,831003.2284
15518,735626.1401
15519,865167.0127
15520,1026809.065
15521,1486979.7342
15522,2244442.3898
15523,2095211.9977
15524,1915725.3085
15525,1719281.6594
15526,1376016.714
15527,829080.6768
15528,821123.153
15529,590175.9815
15530,287049.2112
15531,-55661.6708
15532,563628.6335
15533,545500.2599
15534,830758.5581
15535,680653.3931
15536,639868.8554
15537,627675.4171
15538,379360.5782
15539,61475.0685
15540,-52592.4911
15541,-28078.2125
15542,140206.626
15543,-25722.0796
15544,189574.2646
15545,767572.3494
15546,990412.8725
15547,1971272.6951
15548,1378004.1452
15549,1616859.6704
15550,1671682.0555
15551,1029523.1092
15552,806101.4283
15553,438651.5724
15554,513705.6255
15555,469692.0576
15556,524980.2106
15557,135881.5425
15558,869455.4197
15559,495323.656
15560,681932.4426
15561,714292.5371
15562,597682.7721
15563,417510.4948
15564,412980.2373
15565,353587.7493
15566,446916.0636
15567,559788.6606
15568,577218.6838
15569,754223.1871
15570,1301087.8632
15571,741435.4782
15572,639056.391
15573,613556.1039
15574,482840.3009
15575,543747.8406
15576,453126.4536
15577,831636.6839
15578,766822.9801
15579,900127.0039
15580,1018797.9086
15581,1908737.3658
15582,1885832.868
15583,1620841.411
15584,1771910.5559
15585,1818926.7158
15586,1526144.577
15587,1038770.117
15588,1103793.6566
15589,1127211.6529
15590,812026.0621
15591,965533.6735
15592,894197.5288
15593,1670866.9062
15594,2782266.0509
15595,2135498.2881
15596,2757671.5602
15597,2134885.7413
15598,1688462.7089
15599,1109612.3275
15600,-86556.6963
15601,174613.7792
15602,351991.2911
15603,411735.8522
15604,858061.1452
15605,869567.199
15606,1025188.4839
15607,1105679.4266
15608,851220.754
15609,785463.5746
15610,606456.1232
15611,410625.9544
15612,376831.5484
15613,402116.8032
15614,-275768.8132
15615,374306.2256
15616,444420.6778
15617,640266.3533
15618,884003.6066
15619,739778.8182
15620,452806.2802
15621,244233.2498
15622,240246.5017
15623,243484.1936
15624,371517.3517
15625,406379.9062
15626,475451.6853
15627,429591.064
15628,538867.0518
15629,383426.8825
15630,-922421.1991
15631,380486.0284
15632,669109.0857
15633,741903.0247
15634,-311843.5921
15635,712121.2137
15636,554605.4055
15637,428642.7434
15638,464574.1009
15639,796350.5517
15640,752066.4245
15641,669221.2763
15642,941657.1399
15643,986729.7736
15644,875375.3633
15645,877366.2627
15646,769366.4282
15647,662927.4029
15648,497970.9311
15649,540150.101
15650,478546.9716
15651,480724.815
15652,681677.0385
15653,878494.3775
15654,1076640.7294
15655,971843.8141
15656,584324.7049
15657,520946.066
15658,601540.3094
15659,324187.749
15660,315615.8144
15661,223468.8376
15662,451654.8472
15663,672757.1702
15664,739420.1611
15665,672883.9209
15666,1008806.2679
15667,896137.9246
15668,731552.1196
15669,883691.6713
15670,634949.8334
15671,579715.4246
15672,553797.8197
15673,776570.691
15674,1116705.7268
15675,927776.3726
15676,1879439.3961
15677,2408215.3323
15678,2514630.1812
15679,2276216.7539
15680,2661646.3835
15681,1683898.0112
15682,1450167.7851
15683,1083639.6157
15684,919560.3607
15685,764439.1339
15686,864615.6658
15687,602369.3253
15688,1036029.57
15689,1665278.1091
15690,2117746.1322
15691,2125613.2648
15692,1249304.3134
15693,1323399.9533
15694,858034.3602
15695,1011350.5768
15696,923645.3263
15697,885737.1907
15698,883894.3647
15699,820861.6466
15700,1189106.5205
15701,1714760.884
15702,2035927.5403
15703,1160108.0492
15704,972959.8166
15705,882041.1116
15706,755093.9116
15707,420099.0337
15708,354987.4512
15709,350769.9736
15710,361950.0762
15711,394835.2382
15712,452414.4146
15713,672347.9965
15714,897243.1041
15715,1123845.6623
15716,959534.8834
15717,858439.2865
15718,694714.0453
15719,538459.7088
15720,381632.4395
15721,2552655.1932
15722,2615893.6554
15723,2529976.3443
15724,1828734.5235
15725,2402593.2599
15726,2386790.3028
15727,2533851.1065
15728,1896659.1509
15729,1688418.1477
15730,1425793.1894
15731,904986.5179
15732,1026419.5572
15733,1914620.179
15734,927872.3609
15735,1312944.8286
15736,880528.3878
15737,1400702.7211
15738,2049200.5183
15739,2156295.0942
15740,1969005.4197
15741,1775805.54
15742,1163559.0691
15743,958774.3845
15744,1037158.9754
15745,398803.2728
15746,466299.4847
15747,451954.6996
15748,463980.1158
15749,652581.3136
15750,718651.9445
15751,907702.01
15752,673755.713
15753,622862.8051
15754,560205.3656
15755,-72002.8595
15756,495190.1039
15757,492934.0852
15758,476897.2374
15759,529493.2783
15760,520869.4296
15761,547476.4716
15762,719573.7452
15763,1107991.6907
15764,735160.5466
15765,659446.2979
15766,553991.4333
15767,416106.0893
15768,416623.7755
15769,362868.4347
15770,338404.3081
15771,541054.8911
15772,577094.4117
15773,787199.1258
15774,-3798046.885
15775,446143.2425
15776,547647.513
15777,523470.5734
15778,489300.2064
15779,147803.4537
15780,-1381070.7162
15781,247451.6736
15782,250117.5004
15783,285573.8682
15784,-125499.1933
15785,446482.6757
15786,462531.6257
15787,676699.5588
15788,598927.8876
15789,466140.115
15790,-261602.8639
15791,-1778964.6183
15792,239370.5441
15793,381665.9029
15794,557922.214
15795,504053.0104
15796,460995.8023
15797,918737.7732
15798,1893243.4064
15799,1784328.7206
15800,1364734.6586
15801,1191738.889
15802,1089313.1768
15803,555684.8448
15804,532827.3076
15805,480317.8675
15806,507253.1043
15807,511771.4105
15808,590221.2302
15809,837830.1041
15810,1452706.7088
15811,1873669.4731
15812,1415901.1351
15813,1176436.1882
15814,845789.0414
15815,617417.8855
15816,463641.5638
15817,305746.5643
15818,285549.6056
15819,380497.9707
15820,567405.6866
15821,805508.2607
15822,983309.2641
15823,1020584.9345
15824,834185.4218
15825,764944.8614
15826,595512.8349
15827,355209.2869
15828,308716.2437
15829,300600.625
15830,303117.694
15831,427011.7427
15832,430621.2578
15833,654270.1225
15834,1123055.8167
15835,1002861.8047
15836,904484.3519
15837,567520.9886
15838,694403.4414
15839,463260.6677
15840,337949.649
15841,207324.5143
15842,125239.3206
15843,145124.7396
15844,205492.6188
15845,268637.123
15846,323419.2931
15847,303573.7795
15848,-2240191.537
15849,-2051637.148
15850,-1713988.143
15851,-1122827.594
15852,-1041332.325
15853,-39512.7009
15854,153764.247
15855,178748.9584
15856,202893.703
15857,260308.9355
15858,117919.4045
15859,-11565.5292
15860,139597.0764
15861,408370.1999
15862,265349.6774
15863,221429.6375
15864,187868.928
15865,783236.5613
15866,374134.5663
15867,636392.8685
15868,856654.2423
15869,553790.4645
15870,-1502399.0934
15871,165242.4529
15872,137734.2781
15873,53998.8132
15874,1409851.5998
15875,646827.9115
15876,544798.3582
15877,491630.6947
15878,458878.7564
15879,493392.6528
15880,679906.8187
15881,908711.5506
15882,1177583.1474
15883,1293522.9109
15884,1161655.7838
15885,1092385.2008
15886,913542.1644
15887,735938.853
15888,647787.8621
15889,634415.7492
15890,594467.7813
15891,611586.1552
15892,675489.2766
15893,1021863.6187
15894,1064138.4866
15895,1353951.5282
15896,1052277.5091
15897,1295761.1926
15898,1607556.3772
15899,772733.5732
15900,801525.7219
15901,664874.8546
15902,615882.676
15903,772076.7419
15904,603392.3897
15905,936155.7006
15906,1220278.2693
15907,1687420.0082
15908,986393.5595
15909,973586.359
15910,715659.7554
15911,609094.7776
15912,548692.8198
15913,-6355848.059
15914,-390367.5795
15915,604016.3664
15916,550630.3887
15917,2176165.8694
15918,1248664.1194
15919,1082348.3951
15920,767935.7241
15921,810250.786
15922,587482.7153
15923,-944232.7663
15924,-77331.7821
15925,1291403.9151
15926,375066.3121
15927,-359390.8439
15928,-428299.8293
15929,-292847.5981
15930,1262964.1104
15931,982524.6868
15932,958793.6628
15933,1590213.6957
15934,1304015.0172
15935,1384638.4851
15936,1449714.783
15937,85254.1733
15938,200558.7105
15939,-83046.1605
15940,263980.4869
15941,592641.3587
15942,649833.4307
15943,635101.5733
15944,560026.8839
15945,47170.9483
15946,410571.7189
15947,261619.9769
15948,223701.9954
15949,223919.0782
15950,222593.5543
15951,300826.1288
15952,335242.5657
15953,504456.5439
15954,47744.6498
15955,755363.9501
15956,678499.5144
15957,634922.0622
15958,-287619.3152
15959,243546.6789
15960,47897.2601
15961,435449.3346
15962,466406.511
15963,442624.6393
15964,576999.5039
15965,701511.5649
15966,844198.9057
15967,851808.4989
15968,709057.6175
15969,645879.9424
15970,595142.312
15971,441113.3716
15972,54206.0406
15973,404938.8658
15974,338380.5078
15975,249275.0917
15976,462822.5304
15977,583496.2484
15978,1176335.7985
15979,817288.3118
15980,716681.6836
15981,683983.1474
15982,-256957.3778
15983,476123.7687
15984,364918.3243
15985,116373.2339
15986,120135.1056
15987,120881.178
15988,164027.2598
15989,229926.428
15990,313135.5974
15991,303878.1191
15992,241331.6387
15993,221203.452
15994,-459618.022
15995,-1143485.94
15996,-1162679.494
15997,-1116227.08
15998,-1064618.565
15999,-602117.9053
16000,-362030.1637
16001,144629.1805
16002,283402.4324
16003,293300.8888
16004,254781.0582
16005,250801.3996
16006,12314.9304
16007,185424.8339
16008,143452.3953
16009,461626.8971
16010,420508.2786
16011,447602.3923
16012,334428.1228
16013,956551.9244
16014,1020788.6993
16015,1258952.734
16016,1340394.9151
16017,1381748.3701
16018,1735738.3133
16019,2015183.4407
16020,1809080.2371
16021,2082079.6465
16022,1810394.9046
16023,920556.2214
16024,346100.2926
16025,368158.6755
16026,765811.1962
16027,999804.0099
16028,631585.7166
16029,651699.4164
16030,1627984.1767
16031,1929878.1139
16032,1925226.3961
16033,1928425.4005
16034,1994196.1393
16035,1929661.9137
16036,2056482.2289
16037,2492315.0716
16038,2736571.89
16039,360268.7742
16040,-289644.7156
16041,32725.565
16042,1250876.6043
16043,617178.1216
16044,700279.1131
16045,634640.5053
16046,585074.7502
16047,558694.0414
16048,639047.1173
16049,726359.355
16050,1371767.4233
16051,693892.4932
16052,1122760.3873
16053,1100705.75
16054,735510.9164
16055,643423.1086
16056,528993.7592
16057,743029.1892
16058,536665.2412
16059,568326.6206
16060,763522.751
16061,979893.3598
16062,1119112.977
16063,1178608.7205
16064,891931.6937
16065,781584.2706
16066,680006.1098
16067,760236.9243
16068,693665.4693
16069,456072.54
16070,419394.9548
16071,650255.7542
16072,568169.1142
16073,768517.6423
16074,1063994.9896
16075,1093211.9779
16076,914289.8667
16077,945949.3144
16078,719117.387
16079,687317.2041
16080,692521.5341
16081,470164.4438
16082,500252.3371
16083,614975.959
16084,1553786.5613
16085,1073679.0391
16086,1386971.8152
16087,1553214.252
16088,1377174.5981
16089,1058578.6798
16090,842395.6013
16091,576343.3716
16092,1057819.7933
16093,531536.8841
16094,717953.1663
16095,664279.3826
16096,590510.7861
16097,831912.532
16098,1651759.1159
16099,2308916.8696
16100,1218297.4374
16101,-93675.763
16102,1253561.1827
16103,676416.1567
16104,588493.5158
16105,-1932.3699
16106,22159.858
16107,345446.5504
16108,522026.2386
16109,830496.7173
16110,1170914.7667
16111,1115460.7399
16112,886790.3425
16113,864382.8247
16114,697984.1531
16115,404449.5557
16116,304568.5644
16117,308755.1437
16118,284269.8787
16119,468770.7162
16120,679521.6703
16121,460326.48
16122,496095.2269
16123,454013.7269
16124,695176.2513
16125,647078.7962
16126,399727.7174
16127,229205.1994
16128,266003.777
16129,218791.2684
16130,326872.6709
16131,205410.7494
16132,312085.1471
16133,495407.7914
16134,468152.867
16135,483809.0211
16136,393913.8093
16137,610633.5235
16138,334012.8864
16139,293840.9333
16140,248043.3237
16141,240516.7633
16142,218105.5422
16143,228372.992
16144,361263.8383
16145,1120760.7885
16146,452659.7396
16147,464152.5352
16148,415922.8562
16149,398266.1317
16150,380190.6903
16151,263105.1381
16152,225164.6436
16153,1057646.6639
16154,1404529.451
16155,1564894.8926
16156,1046855.276
16157,1355032.7971
16158,1709411.3437
16159,2056152.8562
16160,1357942.0997
16161,1180799.6029
16162,571167.3835
16163,674670.4245
16164,1492591.1493
16165,823529.0465
16166,681780.2849
16167,708270.488
16168,715858.731
16169,877738.7535
16170,1173932.945
16171,1313933.9559
16172,1131466.3921
16173,905100.3885
16174,549069.5447
16175,413073.2487
16176,247637.9608
16177,617861.2288
16178,596888.4028
16179,632482.8607
16180,915646.8177
16181,1289722.7511
16182,1599169.4106
16183,1933698.6243
16184,1329623.7806
16185,994949.9375
16186,1214594.6977
16187,371746.9125
16188,396535.4731
16189,316661.569
16190,468242.3671
16191,640468.0768
16192,845188.2975
16193,1268826.5801
16194,1832526.7067
16195,1382511.9028
16196,1417730.3245
16197,1472612.2329
16198,1315711.7728
16199,884982.4382
16200,791869.5774
16201,604420.1827
16202,438660.8358
16203,1093527.6621
16204,784017.4014
16205,1406028.0056
16206,1508975.4848
16207,1638513.5077
16208,1238727.4712
16209,1246460.2507
16210,-1749782.3873
16211,-1265655.8976
16212,445411.641
16213,-349235.6103
16214,264114.7652
16215,-3793611.3295
16216,-3749444.3081
16217,2112158.3123
16218,1116851.6702
16219,879996.9389
16220,701920.7759
16221,627709.3643
16222,1612117.1949
16223,999139.0292
16224,303237.3845
16225,556569.002
16226,565393.4756
16227,595415.0867
16228,9871.2518
16229,-390552.8259
16230,-416111.7156
16231,-22542.5153
16232,-305778.1255
16233,-27553.715
16234,770702.9842
16235,819863.3994
16236,554115.2613
16237,489392.758
16238,439407.357
16239,533057.8198
16240,631384.9556
16241,786087.5545
16242,1132455.3588
16243,1154488.4811
16244,1014350.5536
16245,908393.5357
16246,647432.5127
16247,495155.2126
16248,349789.4904
16249,1310493.9462
16250,1338629.1865
16251,1175061.8784
16252,1231714.9576
16253,1517644.9793
16254,1990284.5453
16255,2061280.5965
16256,1612993.504
16257,849542.0691
16258,721399.2284
16259,1410687.6489
16260,1252791.8512
16261,1415737.3306
16262,1457045.2293
16263,1130890.7558
16264,907840.6962
16265,1287385.5501
16266,1817727.0812
16267,1903581.5673
16268,1645733.0405
16269,1585081.8779
16270,1323742.9895
16271,1096566.7628
16272,1131896.5161
16273,344136.726
16274,362044.0615
16275,537643.7301
16276,583741.3875
16277,611843.2691
16278,979165.4001
16279,1010516.1437
16280,785856.4711
16281,824616.0297
16282,737370.3544
16283,783582.3017
16284,621453.0999
16285,528463.3553
16286,535202.9275
16287,291451.72
16288,-37879.3801
16289,-162873.0333
16290,515903.9278
16291,771595.6245
16292,900402.602
16293,910167.7222
16294,730420.7448
16295,624326.5631
16296,240088.6289
16297,406109.2303
16298,-31410.1025
16299,407692.6052
16300,648339.9831
16301,1058876.4754
16302,1487264.7266
16303,1442714.2316
16304,1007830.1836
16305,935254.4591
16306,875431.5155
16307,2024148.4306
16308,2148732.8886
16309,1001537.686
16310,415554.3127
16311,386209.0607
16312,437815.1942
16313,814119.3284
16314,1160202.9555
16315,1202690.475
16316,1054448.5516
16317,773032.5928
16318,554460.941
16319,385039.236
16320,308283.1291
16321,291268.3296
16322,804255.7926
16323,89177.8422
16324,3470429.1573
16325,5138680.4301
16326,5623459.2453
16327,6506034.8393
16328,5107759.249
16329,5163713.7606
16330,2103511.9215
16331,1431805.4368
16332,589567.0417
16333,900299.2386
16334,1816917.4889
16335,1999283.1887
16336,2901003.8844
16337,4250821.1607
16338,4498890.5706
16339,5948549.5966
16340,5559020.716
16341,5302532.6263
16342,4232902.0616
16343,2951378.9024
16344,2521483.1025
16345,934328.9495
16346,586090.4122
16347,541872.0661
16348,872282.2084
16349,1240057.266
16350,1815042.4845
16351,2266601.6618
16352,1718848.7713
16353,1433058.5661
16354,1253097.472
16355,861349.4947
16356,1390319.8477
16357,550533.2146
16358,542503.9488
16359,815709.3984
16360,726372.4941
16361,940125.6508
16362,1450846.8453
16363,1393399.9466
16364,1291921.5621
16365,947903.2086
16366,739059.0222
16367,381924.4552
16368,205230.8462
16369,330480.0321
16370,376343.7574
16371,242284.6205
16372,293973.2229
16373,450502.8226
16374,500422.9601
16375,1048938.6838
16376,501818.1746
16377,7244.367
16378,299930.9444
16379,133123.0044
16380,354388.4954
16381,267724.8414
16382,297797.7525
16383,208398.585
16384,182596.3739
16385,293122.9477
16386,479891.0009
16387,485714.6268
16388,465499.3202
16389,234302.3849
16390,621959.2872
16391,978674.8362
16392,547341.0638
16393,0
16394,0
16395,0
16396,0
16397,0
16398,0
16399,-414572.66
16400,-607630.154
16401,-193119.8186
16402,22250.6784
16403,18235.8481
16404,17585.0125
16405,17888.4272
16406,16457.1788
16407,15964.8459
16408,-39677.2374
16409,18885.7603
16410,22177.0969
16411,23554.347
16412,21120.1796
16413,-1373.9013
16414,26236.0112
16415,18057.9308
16416,16634.0989
16417,178476.368
16418,179450.1118
16419,162854.3894
16420,190519.3002
16421,292020.9473
16422,469838.4581
16423,441543.927
16424,426843.659
16425,458959.3477
16426,322730.5849
16427,-9259.9763
16428,155240.4097
16429,163092.9945
16430,171972.5457
16431,155798.2885
16432,147874.0652
16433,278017.9288
16434,456530.539
16435,556025.3996
16436,425537.4137
16437,1267315.6712
16438,273180.5275
16439,137219.7213
16440,-904951.2613
16441,817995.537
16442,727914.8757
16443,639312.457
16444,936285.7098
16445,1227390.2643
16446,1286877.4993
16447,1292397.1923
16448,818289.8589
16449,1352605.4453
16450,1218976.0753
16451,853706.8788
16452,1359182.5466
16453,2097508.8846
16454,1578757.7937
16455,873499.6958
16456,968232.0265
16457,1352292.6725
16458,1756721.4799
16459,1750939.3139
16460,1424439.2746
16461,1417350.6911
16462,-1662484.7492
16463,-1178000.4993
16464,-1745807.9037
16465,1951177.8532
16466,1779810.4586
16467,-661475.376
16468,964333.2624
16469,2784277.2136
16470,4416970.6116
16471,4344718.5366
16472,3378987.1976
16473,3356052.9711
16474,2429737.1322
16475,1671355.7505
16476,1791726.3807
16477,2423609.4966
16478,1925968.7153
16479,2153610.0309
16480,3320988.72
16481,4470345.6852
16482,4808134.8903
16483,7514526.7947
16484,5305699.0894
16485,4222087.2068
16486,2655227.932
16487,2005983.7949
16488,2111581.5933
16489,483255.8058
16490,435681.2701
16491,474026.5628
16492,614800.2994
16493,872892.5351
16494,816671.264
